project_id,mp_id,constituency_id,state,district,latitude,longitude,work_category,work_description,implementing_agency,executing_agency,vendor_id,sanctioned_amount,estimated_cost,released_amount,expenditure_amount,recommended_date,sanction_date,start_date,expected_completion_date,actual_completion_date,status,utilization_certificate_filed,created_at,updated_at
MPLADS-WB-2021-00334,MP-WB-002,PC-WB-002,West Bengal,Darjeeling,23.572651,86.791555,RAILWAYS,Construction of railway station approach road at Ambedkar Nagar,Darjeeling Municipal Corporation,Darjeeling Municipal Corporation,VEN-00338,517857.0,516983.59,513202.37,508572.88,2021-10-26,2021-11-12,2021-12-31,2022-08-18,2022-10-28,COMPLETED,True,2021-10-26T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-OD-2024-00306,MP-OD-004,PC-OD-003,Odisha,Puri,20.135002,84.252154,SPORTS,Construction of open gymnasium at Rampur block community park,Puri Rural Development Agency,PWD Puri Division,VEN-00890,1101289.0,1062269.17,1081285.56,1035822.64,2024-11-21,2024-12-18,2025-01-21,2025-07-28,2025-09-05,COMPLETED,True,2024-11-21T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-WB-2022-00335,MP-WB-004,PC-WB-003,West Bengal,Murshidabad,23.045974,87.765098,HEALTH,"Upgradation of Primary Health Centre, Anandpur",PWD Murshidabad Division,Cantonment Board Murshidabad,VEN-00520,1643410.0,1592156.92,1629451.39,1523094.66,2022-05-12,2022-07-31,2022-11-23,2023-10-17,2023-11-16,COMPLETED,True,2022-05-12T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AP-2024-00294,MP-AP-008,PC-AP-008,Andhra Pradesh,Tirupati,15.998107,80.503856,DRINKING_WATER,Installation of 5 solar-powered borewell hand pumps in Krishnanagar village,Tirupati Zilla Parishad,Tirupati Rural Development Agency,VEN-00181,1525031.0,1626432.16,1453663.57,1436684.55,2024-07-09,2024-08-27,2024-10-13,2025-04-26,2025-06-06,COMPLETED,False,2024-07-09T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-UP-2022-00299,MP-UP-021,PC-UP-019,Uttar Pradesh,Gorakhpur,26.111134,81.914471,ROADS,Construction of 3.3 km cement concrete road from Vijaynagar hamlet to Rampur hamlet,Gorakhpur Panchayati Raj Department,PWD Gorakhpur Division,VEN-00421,1326992.0,1378579.75,1294094.33,1101213.55,2022-09-25,2022-12-21,2023-04-13,2023-11-15,2023-12-12,COMPLETED,False,2022-09-25T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AP-2023-00295,MP-AP-002,PC-AP-002,Andhra Pradesh,Vijayawada,14.876885,80.5606,HEALTH,Construction of sub-health centre building at Ambedkar Nagar village,Vijayawada Municipal Corporation,Vijayawada Rural Development Agency,VEN-00409,1703274.0,1676932.94,1563784.68,1429050.25,2023-06-06,2023-08-30,2023-11-04,2024-10-26,,DELAYED,False,2023-06-06T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2025-00348,MP-CG-012,PC-CG-010,Chhattisgarh,Korba,21.778521,82.117656,HEALTH,"Upgradation of Primary Health Centre, Chandpur village",PWD Korba Division,Chhattisgarh Housing Board — Korba Circle,VEN-00697,2924325.0,2862917.65,1912629.24,1806868.8,2025-08-06,2025-10-11,2026-01-05,2026-11-15,,IN_PROGRESS,False,2025-08-06T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-OD-2020-00307,MP-OD-009,PC-OD-005,Odisha,Cuttack,19.900143,84.860567,HEALTH,Purchase of ambulance for Sundarpur Gram Panchayat block,Cuttack Municipal Corporation,PWD Cuttack Division,VEN-00121,1937461.0,2114200.91,1900619.28,1675045.78,2020-08-13,2020-10-15,2021-01-16,2021-07-14,2021-08-29,COMPLETED,True,2020-08-13T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2023-00286,MP-BR-006,PC-BR-003,Bihar,Muzaffarpur,24.4993,86.372848,DRINKING_WATER,Construction of overhead water tank (100 KL capacity) at Rampur hamlet,Muzaffarpur Panchayati Raj Department,Muzaffarpur Panchayati Raj Department,VEN-00572,1702228.0,1743610.81,757904.81,589142.49,2023-06-05,2023-08-20,2023-11-25,2025-12-04,,DELAYED,False,2023-06-05T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-GJ-2020-00321,MP-GJ-011,,Gujarat,Rajkot,23.339688,71.953004,SPORTS,Construction of open gymnasium at Shivpuri community park,Rajkot Rural Development Agency,Bhavnagar Rural Development Agency (Special Cell),VEN-00795,1177541.0,1230029.97,748648.18,543180.05,2020-09-18,2020-10-26,2021-01-24,2025-05-29,,DELAYED,False,2020-09-18T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MH-2021-00312,MP-MH-004,PC-MH-004,Maharashtra,Aurangabad,18.951843,76.092235,DRINKING_WATER,Installation of 6 solar-powered borewell hand pumps in Ravipur block,Aurangabad Municipal Corporation,PWD Aurangabad Division,VEN-00785,1084872.0,1064395.38,1082619.31,991066.62,2024-03-08,2024-03-21,2024-04-04,2022-01-27,2022-01-06,COMPLETED,False,2021-04-10T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2025-00287,MP-BR-008,PC-BR-004,Bihar,Gaya,24.991468,84.3535,HEALTH,"Upgradation of Primary Health Centre, Kisanpur village",Gaya Municipal Corporation,Gaya Rural Development Agency,VEN-00520,3001546.0,3137088.73,2926773.58,2910344.81,2025-11-26,2026-02-06,2026-03-28,2026-09-01,2026-09-04,COMPLETED,False,2025-11-26T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-UP-2023-00300,MP-UP-009,PC-UP-008,Uttar Pradesh,Agra,26.723898,80.157357,SANITATION,Construction of 4 community toilet complexes in Bhagwanpur Gram Panchayat,Agra Zilla Parishad,Agra Municipal Corporation,VEN-00457,765335.0,837182.63,102284.54,99322.55,2023-09-29,2023-11-20,2024-02-06,2024-05-21,,ABANDONED,False,2023-09-29T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2025-00337,MP-HR-003,PC-HR-002,Haryana,Karnal,27.996572,75.276343,EDUCATION,"Provision of furniture and computer lab to Government School, Hanumangarh village",Karnal Panchayati Raj Department,Haryana Housing Board — Karnal Circle,VEN-00133,679546.0,744811.62,651911.39,617215.46,2025-07-27,2025-08-18,2025-10-02,2026-07-29,2026-08-01,COMPLETED,False,2025-07-27T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-RJ-2024-00333,MP-RJ-012,PC-RJ-005,Rajasthan,Jaipur,27.470107,75.039152,PUBLIC_INFRASTRUCTURE,Construction of bus shelter/stand at Shivpuri hamlet,Rajasthan Housing Board — Jaipur Circle,Jaipur Zilla Parishad,VEN-00852,499642.0,545047.97,475850.03,408035.32,2024-06-21,2024-08-26,2024-10-27,2025-06-02,2025-08-30,COMPLETED,True,2024-06-21T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MP-2019-00290,MP-MP-008,PC-MP-008,Madhya Pradesh,Jabalpur,21.922226,79.64303,PUBLIC_INFRASTRUCTURE,Renovation of panchayat bhawan at Lakshmipur Gram Panchayat,Madhya Pradesh Housing Board — Jabalpur Circle,Cantonment Board Jabalpur,VEN-00183,2446366.0,2638570.52,410227.91,378901.77,2019-08-24,2019-10-25,2020-01-14,2020-05-19,,ABANDONED,False,2019-08-24T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MP-2023-00291,MP-MP-013,,Madhya Pradesh,Gwalior,22.996375,78.211095,HEALTH,Purchase of ambulance for Sundarpur block block,PWD Gwalior Division,Gwalior Rural Development Agency,VEN-00524,3174727.0,3381936.48,3030968.8,2973522.98,2023-11-12,2024-01-23,2024-05-17,2024-12-16,2025-01-03,COMPLETED,True,2023-11-12T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-PB-2024-00339,MP-PB-002,PC-PB-002,Punjab,Patiala,31.138094,76.375489,SANITATION,Construction of 3 community toilet complexes in Krishnanagar,Punjab Housing Board — Patiala Circle,PWD Patiala Division,VEN-00529,1391496.0,1407093.11,1375006.11,1304860.78,2024-07-22,2024-08-15,2024-11-09,2025-03-25,2025-06-08,COMPLETED,True,2024-07-22T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MP-2019-00292,MP-MP-014,,Madhya Pradesh,Gwalior,22.514338,78.450916,DRINKING_WATER,Laying of 4.2 km drinking water supply pipeline in Shivpuri Gram Panchayat,Cantonment Board Gwalior,Gwalior Municipal Corporation,VEN-00573,1992020.0,2099080.84,897817.82,782271.03,2019-12-22,2020-02-06,2020-03-13,2020-07-08,,DELAYED,False,2019-12-22T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2025-00288,MP-BR-008,PC-BR-004,Bihar,Bhagalpur,24.349041,84.798254,SPORTS,Construction of village sports ground/stadium at Lakshmipur,Bhagalpur Zilla Parishad,Bhagalpur Municipal Corporation,VEN-00346,1644609.0,1675322.57,1452136.84,1435288.31,2025-10-04,2025-12-02,2025-12-26,2026-10-03,,IN_PROGRESS,False,2025-10-04T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KA-2022-00299,MP-KA-001,PC-KA-001,Karnataka,Bengaluru Urban,15.027686,74.83365,DRINKING_WATER,Construction of overhead water tank (75 KL capacity) at Vijaynagar Gram Panchayat,Bengaluru Urban Zilla Parishad,Karnataka Housing Board — Bengaluru Urban Circle,VEN-00191,1932286.0,1846048.54,386700.5,364493.4,2022-09-12,2022-10-16,2022-12-18,2023-05-24,,ABANDONED,False,2022-09-12T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KL-2024-00323,MP-KL-011,PC-KL-010,Kerala,Thrissur,11.793043,76.379289,PUBLIC_INFRASTRUCTURE,Construction of public library at Shivpuri hamlet,Kerala Housing Board — Thrissur Circle,Thrissur Municipal Corporation,VEN-00133,931592.0,904248.45,910507.4,810004.77,2024-05-07,2024-07-11,2024-10-23,2025-03-12,2025-03-24,COMPLETED,True,2024-05-07T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2025-00338,MP-HR-011,,Haryana,Faridabad,30.039333,76.565286,ROADS,Widening and strengthening of village road at Gandhi Nagar Gram Panchayat,Faridabad Panchayati Raj Department,Haryana Housing Board — Faridabad Circle,VEN-00148,5708213.0,5899638.88,5453960.49,4713401.82,2025-04-18,2025-05-05,2025-08-15,2026-08-15,2026-08-22,COMPLETED,True,2025-04-18T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AP-2020-00296,MP-AP-010,PC-AP-009,Andhra Pradesh,Vijayawada,15.844753,79.00125,SPORTS,Construction of open gymnasium at Fatehpur village community park,Vijayawada Panchayati Raj Department,PWD Vijayawada Division,VEN-00785,1146085.0,1200873.33,1138307.48,1116742.27,2020-12-21,2021-01-20,2021-05-03,2021-10-26,2022-01-18,COMPLETED,True,2020-12-21T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2025-00309,MP-JH-005,PC-JH-003,Jharkhand,Dhanbad,22.984514,85.300444,SPORTS,Construction of village sports ground/stadium at Ganeshpur hamlet,Jharkhand Housing Board — Dhanbad Circle,Dhanbad Municipal Corporation,VEN-00575,1759662.0,1765229.23,826172.59,567420.77,2025-11-22,2026-02-19,2026-03-19,2024-12-25,,DELAYED,False,2025-11-22T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2023-00312,MP-AS-011,PC-AS-010,Assam,Jorhat,25.960208,93.069672,DRINKING_WATER,Construction of overhead water tank (20 KL capacity) at Vijaynagar block,Assam Housing Board — Jorhat Circle,PWD Jorhat Division,VEN-00824,2317112.0,2285905.61,1738185.37,1628780.91,2023-09-20,2023-10-27,2023-11-14,2024-05-09,,DELAYED,False,2023-09-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2024-00313,MP-AS-005,PC-AS-004,Assam,Silchar,25.663117,93.650309,PUBLIC_INFRASTRUCTURE,Construction of bus shelter/stand at Vijaynagar Gram Panchayat,PWD Silchar Division,Silchar Rural Development Agency,VEN-00747,718378.0,759850.58,716826.21,635976.59,2024-08-29,2024-11-08,2025-02-10,2025-05-25,2025-05-06,COMPLETED,True,2024-08-29T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-WB-2024-00336,MP-WB-005,,West Bengal,Darjeeling,23.784261,88.410248,COMMUNITY_HALLS,Construction of community hall at Gandhi Nagar block,Darjeeling Zilla Parishad,Darjeeling Municipal Corporation,VEN-00020,887554.0,940169.46,422803.1,397790.39,2024-04-22,2024-07-03,2024-09-27,2025-01-05,,ABANDONED,False,2024-04-22T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-UP-2025-00301,MP-UP-010,PC-UP-009,Uttar Pradesh,Agra,26.972613,80.514663,SANITATION,Construction of underground drainage system in Fatehpur hamlet,Uttar Pradesh Housing Board — Agra Circle,Agra Zilla Parishad,VEN-00636,340986.0,370735.65,158412.47,137184.35,2025-07-18,2025-09-04,2025-11-04,2026-04-07,,DELAYED,False,2025-07-18T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AP-2020-00297,MP-AP-008,PC-AP-008,Andhra Pradesh,Tirupati,16.471338,80.330495,DISASTER_RELIEF,Flood-relief infrastructure repair at Devpur hamlet,Andhra Pradesh Housing Board — Tirupati Circle,Tirupati Rural Development Agency,VEN-00003,1127353.0,1150473.71,1106249.53,1052110.02,2020-11-08,2021-01-27,2021-05-22,2021-09-24,2021-11-12,COMPLETED,True,2020-11-08T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TG-2020-00314,MP-TG-002,PC-TG-002,Telangana,Karimnagar,18.554572,79.788713,ROADS,Construction of bridge/culvert on approach road to Shivpuri village,Karimnagar Municipal Corporation,Karimnagar Municipal Corporation,VEN-00529,2597694.0,2591217.24,2596991.79,2474801.69,2020-07-22,2020-09-14,2020-12-09,2022-02-15,2022-03-26,COMPLETED,True,2020-07-22T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AP-2022-00298,MP-AP-008,PC-AP-008,Andhra Pradesh,Tirupati,15.867857,80.104356,RAILWAYS,Passenger amenities upgrade at Sundarpur hamlet railway halt,Tirupati Rural Development Agency,Tirupati Municipal Corporation,VEN-00812,1878619.0,2004143.21,1846913.11,1629936.15,2022-08-31,2022-11-04,2022-12-26,2023-11-26,2023-11-05,COMPLETED,True,2022-08-31T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TG-2022-00315,MP-TG-009,PC-TG-008,Telangana,Karimnagar,18.652245,78.337476,COMMUNITY_HALLS,Construction of community hall at Deolali village,Karimnagar Zilla Parishad,Karimnagar Panchayati Raj Department,VEN-00645,952036.0,1028970.83,920029.76,887410.88,2022-04-26,2022-06-11,2022-07-14,2023-01-18,2023-03-19,COMPLETED,True,2022-04-26T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-GJ-2023-00322,MP-GJ-016,PC-GJ-013,Gujarat,Vadodara,23.040895,71.746169,ROADS,Construction of 3.9 km cement concrete road from Sundarpur Gram Panchayat to Ganeshpur block,Vadodara Zilla Parishad,Vadodara Zilla Parishad,VEN-00688,2774657.0,2668946.38,1441451.66,1337467.85,2023-06-21,2023-07-25,2023-09-11,2024-11-12,,DELAYED,False,2023-06-21T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-UP-2023-00302,MP-UP-012,PC-UP-011,Uttar Pradesh,Varanasi,27.855872,80.353746,ROADS,Construction of bridge/culvert on approach road to Hanumangarh hamlet,Uttar Pradesh Housing Board — Varanasi Circle,Varanasi Municipal Corporation,VEN-00882,4658007.0,4924994.2,4494428.96,4343903.46,2023-12-12,2024-02-20,2024-05-29,2024-11-15,2025-01-01,COMPLETED,True,2023-12-12T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KL-2022-00324,MP-KL-004,PC-KL-004,Kerala,Thiruvananthapuram,11.489271,76.03582,ELECTRICITY,Rural electrification of Krishnanagar hamlet hamlet,PWD Thiruvananthapuram Division,PWD Thiruvananthapuram Division,VEN-00756,1746822.0,1909231.61,856787.07,787083.93,2022-10-09,2022-11-16,2022-12-16,2023-06-10,,DELAYED,False,2022-10-09T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2020-00349,MP-CG-012,PC-CG-010,Chhattisgarh,Korba,22.199217,81.647835,ROADS,Widening and strengthening of village road at Rampur Gram Panchayat,Chhattisgarh Housing Board — Korba Circle,Korba Municipal Corporation,VEN-00520,5150468.0,5656794.2,4908053.44,4874254.0,2020-07-16,2020-09-09,2020-11-13,2021-12-20,2022-02-16,COMPLETED,True,2020-07-16T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TN-2019-00287,MP-TN-002,,Tamil Nadu,Chennai,10.614421,78.448599,PUBLIC_INFRASTRUCTURE,Construction of public library at Chandpur block,Chennai Municipal Corporation,Chennai Rural Development Agency,VEN-00431,460995.0,444342.5,440461.03,429232.79,2019-12-20,2020-01-17,2020-03-06,2020-09-30,2020-10-16,COMPLETED,True,2019-12-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-GJ-2021-00323,MP-GJ-010,PC-GJ-009,Gujarat,Surat,21.456567,71.328844,EDUCATION,"Construction of 3 additional classrooms at Government Upper Primary School, Bhagwanpur village",Surat Municipal Corporation,Cantonment Board Surat,VEN-00520,2563754.0,2626815.0,2529678.57,2237513.08,2021-11-06,2022-02-03,2022-03-20,2022-09-12,2022-09-18,COMPLETED,True,2021-11-06T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2022-00289,MP-BR-005,,Bihar,Darbhanga,24.632271,84.372284,HEALTH,Purchase of ambulance for Ganeshpur village block,Darbhanga Rural Development Agency,Bihar Housing Board — Darbhanga Circle,VEN-00180,2224827.0,2349858.6,2153246.12,1845383.84,2022-04-14,2022-07-04,2022-07-15,2023-02-26,2023-05-15,COMPLETED,True,2022-04-14T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MH-2025-00313,MP-MH-001,PC-MH-001,Maharashtra,Nashik,20.176298,74.749662,IRRIGATION,Renovation of irrigation canal serving Shivpuri farmers,Nashik Rural Development Agency,Nashik Rural Development Agency,VEN-00121,3829113.0,3664230.43,2468515.12,2468515.12,2025-12-14,2026-01-29,2026-02-21,2026-09-02,,DELAYED,False,2025-12-14T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KL-2022-00325,MP-KL-009,PC-KL-009,Kerala,Kozhikode,10.845336,75.667939,DRINKING_WATER,Installation of 9 solar-powered borewell hand pumps in Nehru Nagar block,Kozhikode Zilla Parishad,Cantonment Board Kozhikode,VEN-00876,767411.0,789435.38,1051598.27,1017319.2,2022-10-25,2022-12-04,2023-02-12,2023-06-07,,DELAYED,False,2022-10-25T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KA-2022-00300,MP-KA-016,PC-KA-013,Karnataka,Belagavi,15.148427,76.625232,HEALTH,Purchase of ambulance for Ganeshpur Gram Panchayat block,Belagavi Zilla Parishad,Cantonment Board Belagavi,VEN-00696,3347359.0,3611953.88,3304092.93,2868928.46,2022-12-21,2023-01-29,2023-03-02,2024-02-21,2024-03-16,COMPLETED,True,2022-12-21T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2022-00350,MP-CG-009,PC-CG-007,Chhattisgarh,Raipur,20.828723,80.959561,DRINKING_WATER,Installation of 6 solar-powered borewell hand pumps in Vijaynagar,Chhattisgarh Housing Board — Raipur Circle,Raipur Zilla Parishad,VEN-00180,1619920.0,1541247.12,1573128.54,1353527.48,2022-10-05,2022-12-07,2022-12-30,2023-04-06,2023-05-21,COMPLETED,True,2022-10-05T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-PB-2023-00340,MP-PB-002,PC-PB-002,Punjab,Patiala,32.201596,74.564345,HEALTH,"Upgradation of Primary Health Centre, Ambedkar Nagar Gram Panchayat",Punjab Housing Board — Patiala Circle,PWD Patiala Division,VEN-00132,2417140.0,2388838.05,2340302.87,2227091.29,2023-04-20,2023-05-15,2023-06-07,2023-11-24,2023-12-29,COMPLETED,False,2023-04-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KL-2025-00326,MP-KL-003,PC-KL-003,Kerala,Thiruvananthapuram,10.137686,76.160861,EDUCATION,"Construction of 9 additional classrooms at Government Senior Secondary School, Hanumangarh block",Thiruvananthapuram Municipal Corporation,Thiruvananthapuram Zilla Parishad,VEN-00520,635297.0,631919.98,261393.71,261393.71,2025-11-20,2026-02-17,2026-03-10,2026-08-11,2026-09-04,COMPLETED,False,2025-11-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2019-00351,MP-CG-015,PC-CG-012,Chhattisgarh,Korba,20.98107,81.281763,RAILWAYS,Passenger amenities upgrade at Nehru Nagar hamlet railway halt,PWD Korba Division,Korba Municipal Corporation,VEN-00247,2743786.0,2982089.89,1142182.34,1061978.58,2019-11-07,2019-11-23,2020-01-10,2020-09-10,,DELAYED,False,2019-11-07T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TG-2025-00316,MP-TG-005,PC-TG-005,Telangana,Karimnagar,18.800784,80.042376,HEALTH,"Upgradation of Primary Health Centre, Shivpuri village",Karimnagar Panchayati Raj Department,Karimnagar Rural Development Agency,VEN-00705,3517871.0,3549432.78,1928809.5,1895041.76,2025-06-29,2025-09-14,2025-11-02,2026-12-07,,IN_PROGRESS,False,2025-06-29T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-WB-2024-00337,MP-WB-014,PC-WB-009,West Bengal,Howrah,23.278384,88.337652,EDUCATION,"Construction of 3 additional classrooms at Government Secondary School, Shivpuri hamlet",Cantonment Board Howrah,Howrah Rural Development Agency,VEN-00409,1544440.0,1550641.76,1499887.92,1278579.29,2024-05-31,2024-07-20,2024-09-01,2025-06-18,2025-07-07,COMPLETED,True,2024-05-31T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-WB-2025-00338,MP-WB-015,,West Bengal,Darjeeling,23.121779,88.780035,HEALTH,Purchase of ambulance for Vijaynagar village block,Darjeeling Zilla Parishad,Darjeeling Municipal Corporation,VEN-00852,2509257.0,2641578.17,9690784.71,9690784.71,2025-10-20,2025-12-21,2026-04-03,2026-10-12,,IN_PROGRESS,False,2025-10-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2025-00290,MP-BR-001,PC-BR-001,Bihar,Patna,24.052328,84.921668,HEALTH,"Upgradation of Primary Health Centre, Ravipur village",Cantonment Board Patna,Patna Municipal Corporation,VEN-00124,2489664.0,2426524.61,1310987.93,1284710.43,2025-09-09,2025-09-26,2025-11-09,2026-07-16,,DELAYED,False,2025-09-09T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-GJ-2023-00324,MP-GJ-011,,Gujarat,Surat,22.104051,71.632084,ROADS,Construction of 4.4 km cement concrete road from Sundarpur village to Lakshmipur block,PWD Surat Division,Gujarat Housing Board — Surat Circle,VEN-00003,4888892.0,4897612.02,4863668.92,4258376.92,2023-11-30,2024-01-16,2024-05-13,2025-04-03,2025-06-06,COMPLETED,True,2023-11-30T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-RJ-2022-00334,MP-RJ-020,,Rajasthan,Jaipur,26.775595,74.843175,ROADS,Construction of bridge/culvert on approach road to Kisanpur Gram Panchayat,PWD Jaipur Division,Jaipur Zilla Parishad,VEN-00516,1894210.0,1951999.05,1827335.77,1747858.56,2022-10-10,2022-11-29,2023-02-16,2023-12-11,2023-12-21,COMPLETED,True,2022-10-10T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2021-00314,MP-AS-009,PC-AS-008,Assam,Silchar,25.148808,92.264265,SANITATION,Construction of underground drainage system in Sundarpur village,Silchar Rural Development Agency,Silchar Rural Development Agency,VEN-00319,975456.0,1002879.79,511740.11,478634.66,2021-04-20,2021-06-21,2021-07-13,2021-10-17,,DELAYED,False,2021-04-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2020-00339,MP-HR-005,PC-HR-004,Haryana,Karnal,29.413751,75.343781,HEALTH,Construction of sub-health centre building at Devpur hamlet,Haryana Housing Board — Karnal Circle,Haryana Housing Board — Karnal Circle,VEN-00014,837222.0,860656.62,660718.12,616799.95,2020-12-05,2021-01-13,2021-02-11,2021-07-24,,DELAYED,False,2020-12-05T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TN-2021-00288,MP-TN-006,PC-TN-004,Tamil Nadu,Tiruchirappalli,10.405132,77.660947,DRINKING_WATER,Construction of overhead water tank (100 KL capacity) at Bhagwanpur village,PWD Tiruchirappalli Division,Tiruchirappalli Rural Development Agency,VEN-00890,681378.0,736861.99,676415.36,669794.32,2021-11-24,2021-12-19,2022-01-03,2022-04-09,2022-03-27,COMPLETED,True,2021-11-24T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-WB-2025-00339,MP-WB-014,PC-WB-009,West Bengal,Nadia,22.404519,88.875958,ELECTRICITY,Solar street lighting installation (6 poles) in Sundarpur block,PWD Nadia Division,Nadia Rural Development Agency,VEN-00620,795752.0,874177.07,756413.97,745531.57,2025-05-11,2025-05-28,2025-08-11,2026-02-03,2026-02-17,COMPLETED,True,2025-05-11T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2023-00315,MP-AS-013,PC-AS-012,Assam,Jorhat,25.419449,93.504027,SPORTS,Construction of open gymnasium at Sundarpur village community park,Jorhat Zilla Parishad,Jorhat Rural Development Agency,VEN-00785,1968045.0,2027332.11,1955727.91,1852265.95,2023-12-06,2024-02-25,2024-05-07,2024-12-26,2025-03-12,COMPLETED,False,2023-12-06T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KL-2025-00327,MP-KL-002,PC-KL-002,Kerala,Kozhikode,11.637002,77.327213,DRINKING_WATER,Laying of 2.8 km drinking water supply pipeline in Sundarpur block,Kozhikode Zilla Parishad,Kozhikode Zilla Parishad,VEN-00180,2038147.0,1947621.85,1948513.38,1681670.62,2025-06-27,2025-08-18,2025-08-28,2026-04-12,2026-05-23,COMPLETED,False,2025-06-27T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TN-2023-00289,MP-TN-016,PC-TN-011,Tamil Nadu,Tiruchirappalli,12.004716,79.09777,RAILWAYS,Passenger amenities upgrade at Sundarpur hamlet railway halt,Tiruchirappalli Municipal Corporation,PWD Tiruchirappalli Division,VEN-00675,644172.0,705819.61,957088.42,924180.96,2023-09-03,2023-11-30,2024-02-12,2024-09-11,,DELAYED,False,2023-09-03T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-OD-2021-00308,MP-OD-004,PC-OD-003,Odisha,Sambalpur,21.873973,84.20566,SPORTS,Construction of open gymnasium at Kisanpur village community park,Sambalpur Zilla Parishad,Sambalpur Zilla Parishad,VEN-00669,1663080.0,1607886.63,1368210.81,879961.13,2021-08-27,2021-10-30,2021-11-14,2025-04-30,,DELAYED,False,2021-08-27T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MP-2019-00293,MP-MP-003,PC-MP-003,Madhya Pradesh,Ujjain,23.981961,77.77641,DRINKING_WATER,Construction of overhead water tank (75 KL capacity) at Kisanpur,Ujjain Rural Development Agency,Ujjain Panchayati Raj Department,VEN-00785,756758.0,755078.51,742482.57,701612.77,2019-05-31,2019-07-01,2019-09-20,2020-05-01,2020-07-25,COMPLETED,True,2019-05-31T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MP-2024-00294,MP-MP-014,,Madhya Pradesh,Gwalior,21.87316,78.446449,SANITATION,Construction of 5 community toilet complexes in Shivpuri block,Madhya Pradesh Housing Board — Gwalior Circle,Madhya Pradesh Housing Board — Gwalior Circle,VEN-00203,1214320.0,1256930.93,732164.42,576131.41,2024-12-15,2025-02-02,2025-03-24,2026-02-16,,DELAYED,False,2024-12-15T09:00:00Z,2026-09-04T04:00:00Z
